-0.0036645,0.0010398
3.7219e-14,4.9493e-17
0,0
0,0
0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
0,0
0,0
0.054522,-0.00052548
0.080711,-0.00097929
0.097123,-0.001365
0.10961,-0.001686
0.12048,-0.001946
0.13076,-0.0021485
0.14086,-0.0022969
0.15088,-0.0023948
0.16072,-0.0024457
0.17014,-0.0024533
0.17888,-0.0024209
0.18664,-0.0023521
0.19318,-0.0022505
0.19834,-0.0021196
0.2021,-0.0019629
0.20451,-0.0017839
0.20576,-0.0015861
0.2061,-0.0013732
0.20579,-0.0011486
0.20512,-0.00091588
0.20434,-0.00067851
0.20366,-0.00044006
0.20324,-0.00020404
0.20317,2.6008e-05
0.2035,0.00024656
0.2042,0.00045408
0.2052,0.00064506
0.20638,0.00081594
0.20758,0.00096322
0.2086,0.0010834
0.20924,0.0011728
0.20935,0.0012281
0.20877,0.0012456
0.20749,0.0012219
0.20553,0.0011534
0.20307,0.0010366
0.20034,0.00086794
0.19765,0.00064391
0.19534,0.00036098
0.19377,1.5622e-05
0.18945,-5.1404e-05
0.18579,-0.00010926
0.18277,-0.00015839
0.18035,-0.00019925
0.1785,-0.0002323
0.17718,-0.00025798
0.17636,-0.00027676
0.17599,-0.00028907
0.17603,-0.00029539
0.17645,-0.00029615
0.1772,-0.00029181
0.17826,-0.00028282
0.17959,-0.00026965
0.18116,-0.00025273
0.18293,-0.00023252
0.18487,-0.00020948
0.18695,-0.00018405
0.18914,-0.0001567
0.19139,-0.00012786
0.19368,-9.8006e-05
0.19596,-6.7578e-05
0.1982,-3.703e-05
0.20034,-6.8155e-06
0.20235,2.2612e-05
0.20418,5.0801e-05
0.20577,7.7297e-05
0.20708,0.00010165
0.20806,0.0001234
0.20866,0.00014211
0.20882,0.00015731
0.20851,0.00016856
0.20769,0.00017539
0.20632,0.00017737
0.20436,0.00017403
0.20181,0.00016493
0.19865,0.00014961
0.19486,0.00012761
0.19045,9.849e-05
0.18541,6.1793e-05
0.17976,1.7066e-05
0.16681,5.5953e-05
0.1557,8.9037e-05
0.14629,0.0001166
0.1385,0.00013893
0.13221,0.00015631
0.12733,0.00016902
0.12375,0.00017734
0.12139,0.00018157
0.12014,0.00018198
0.1199,0.00017886
0.12058,0.0001725
0.12209,0.00016317
0.12434,0.00015116
0.12724,0.00013675
0.1307,0.00012024
0.13464,0.0001019
0.13898,8.2015e-05
0.14365,6.0873e-05
0.14858,3.8756e-05
0.15369,1.5948e-05
0.15891,-7.2657e-06
0.16418,-3.0602e-05
0.16942,-5.3777e-05
0.17458,-7.6506e-05
0.17958,-9.8504e-05
0.18435,-0.00011949
0.18882,-0.00013918
0.19291,-0.00015728
0.19656,-0.00017352
0.19967,-0.00018761
0.20218,-0.00019926
0.204,-0.0002082
0.20505,-0.00021413
0.20524,-0.00021678
0.2045,-0.00021586
0.20273,-0.00021108
0.19987,-0.00020216
0.19582,-0.00018882
0.19051,-0.00017078
0.18385,-0.00014774
0.17577,-0.00011943
0.1662,-8.5556e-05
0.15505,-4.5842e-05
0.14225,2.8411e-17
